Date;Time;Operation Mode;System Status;Flow [m3/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [C];Uv-I Sensor [W/m2];Total Lamp Pwr [kW];Calculated [m3];ByPass;Alarm;Flow Limit;Allowed Flow [m3];FullTime
02-01-2023;13:38:09;System Idle;system Idle;0;0;2,86;2,85;0,01;24,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:38:09
02-01-2023;13:43:10;System Idle;system Idle;0;0;2,86;2,85;0,01;24,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:43:10
02-01-2023;13:43:45;Ballast;Open Recirculation Valves;0;0;2,86;2,85;0,01;24,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:43:45
02-01-2023;13:43:51;Ballast;Recirculation;0;13;2,88;2,87;0,01;24,4;1;0;1434,2;System In Line;System Ok;500;35;02-01-2023 13:43:51
02-01-2023;13:43:56;Ballast;Powering Up UV Lamps;0;25;2,88;2,87;0,01;24,4;2;13,698;1434,2;System In Line;System Ok;500;35;02-01-2023 13:43:56
02-01-2023;13:44:02;Ballast;Powering Up UV Lamps;0;25;2,89;2,88;0,01;24,4;10;12,856;1434,2;System In Line;System Ok;500;35;02-01-2023 13:44:02
02-01-2023;13:44:07;Ballast;Powering Up UV Lamps;0;25;2,9;2,89;0,01;24,4;8;12,698;1434,2;System In Line;System Ok;500;35;02-01-2023 13:44:07
02-01-2023;13:44:13;Ballast;Powering Up UV Lamps;0;25;2,9;2,89;0,01;24,3;10;14,55;1434,2;System In Line;System Ok;500;35;02-01-2023 13:44:13
02-01-2023;13:44:18;Ballast;Powering Up UV Lamps;0;25;2,9;2,89;0,01;24,1;18;20,966;1434,2;System In Line;System Ok;500;35;02-01-2023 13:44:18
02-01-2023;13:44:24;Ballast;Powering Up UV Lamps;0;25;2,9;2,89;0,01;24;70;29,919;1434,2;System In Line;System Ok;500;35;02-01-2023 13:44:24
02-01-2023;13:44:29;Ballast;Powering Up UV Lamps;0;25;2,89;2,89;0,01;23,9;234;41,405;1434,2;System In Line;System Ok;500;89,37501;02-01-2023 13:44:29
02-01-2023;13:44:35;Ballast;Powering Up UV Lamps;0;25;2,89;2,88;0,01;23,9;296;45,816;1434,2;System In Line;System Ok;500;135;02-01-2023 13:44:35
02-01-2023;13:44:40;Ballast;Powering Up UV Lamps;0;25;2,89;2,89;0;23,9;329;55,556;1434,2;System In Line;System Ok;500;155,625;02-01-2023 13:44:40
02-01-2023;13:44:46;Ballast;Powering Up UV Lamps;0;25;2,9;2,89;0,01;24;434;66,003;1434,2;System In Line;System Ok;500;207,5;02-01-2023 13:44:46
02-01-2023;13:44:51;Ballast;Powering Up UV Lamps;0;25;2,9;2,89;0,01;24,3;565;71,591;1434,2;System In Line;System Ok;500;303,125;02-01-2023 13:44:51
02-01-2023;13:44:57;Ballast;Powering Up UV Lamps;0;25;2,9;2,9;0,01;24,6;635;72,002;1434,2;System In Line;System Ok;500;343,125;02-01-2023 13:44:57
02-01-2023;13:45:02;Ballast;Start Ballast Pump;0;25;2,91;2,9;0,01;25,1;628;72,007;1434,2;System In Line;System Ok;500;342,5;02-01-2023 13:45:02
02-01-2023;13:45:08;Ballast;Start Ballast Pump;0;25;2,91;2,91;0,01;25,5;609;72,001;1434,2;System In Line;System Ok;500;331,875;02-01-2023 13:45:08
02-01-2023;13:45:13;Ballast;Start Ballast Pump;0;25;2,92;2,91;0,01;25,8;606;72,003;1434,2;System In Line;System Ok;500;331,25;02-01-2023 13:45:13
02-01-2023;13:45:19;Ballast;Start Ballast Pump;0;25;2,92;2,92;0;26,1;594;72,008;1434,2;System In Line;System Ok;500;322,5;02-01-2023 13:45:19
02-01-2023;13:45:24;Ballast;Start Ballast Pump;0;25;2,93;2,93;0;26,5;581;71,992;1434,2;System In Line;System Ok;500;313,125;02-01-2023 13:45:24
02-01-2023;13:45:30;Ballast;Start Ballast Pump;0;25;2,94;2,93;0,01;26,8;559;72,003;1434,2;System In Line;System Ok;500;306,25;02-01-2023 13:45:30
02-01-2023;13:45:35;Ballast;Start Ballast Pump;0;25;2,95;2,94;0,01;27,1;561;72,007;1434,2;System In Line;System Ok;500;300,625;02-01-2023 13:45:35
02-01-2023;13:45:41;Ballast;Start Ballast Pump;0;25;2,96;2,95;0;27,5;543;71,996;1434,2;System In Line;System Ok;500;292,5;02-01-2023 13:45:41
02-01-2023;13:45:46;Ballast;Start Ballast Pump;0;25;2,96;2,96;0,01;27,8;535;71,991;1434,2;System In Line;System Ok;500;284,375;02-01-2023 13:45:46
02-01-2023;13:45:52;Ballast;Start Ballast Pump;0;25;2,98;2,97;0,01;28,1;528;72,007;1434,2;System In Line;System Ok;500;281,25;02-01-2023 13:45:52
02-01-2023;13:45:57;Ballast;Start Ballast Pump;0;25;3,01;3,01;0;28,4;511;72,006;1434,2;System In Line;System Ok;500;270,625;02-01-2023 13:45:57
02-01-2023;13:46:03;Ballast;Running Ballast;0;23;3,6;3,61;0,03;28,7;500;72,003;1434,2;System In Line;System Ok;500;264,375;02-01-2023 13:46:03
02-01-2023;13:46:08;Ballast;Running Ballast;162;2;3,32;3,16;0,08;29;484;71,995;0,1;System In Line;System Ok;500;240,625;02-01-2023 13:46:08
02-01-2023;13:46:14;Ballast;Running Ballast;276;0;3,91;3,77;0,11;29,1;744;71,999;0,4;System In Line;System Ok;500;405,625;02-01-2023 13:46:14
02-01-2023;13:46:19;Ballast;Running Ballast;344;0;3,7;3,49;0,15;27,9;360;72,003;0,9;System In Line;System Ok;500;226,875;02-01-2023 13:46:19
02-01-2023;13:46:25;Ballast;Running Ballast;269;0;4,19;3,8;0,23;26,2;244;72;1,4;System In Line;System Ok;500;97,50001;02-01-2023 13:46:25
02-01-2023;13:46:30;Ballast;Filter Flushing;199;10;4,25;4,13;0,33;23,7;224;71,99;1,8;System In Line;System Ok;500;90;02-01-2023 13:46:30
02-01-2023;13:46:36;Ballast;Filter Flushing;160;45;4,31;4,27;0,22;21,4;237;71,967;2;System In Line;System Ok;500;96,875;02-01-2023 13:46:36
02-01-2023;13:46:41;Ballast;Running Ballast;128;46;4,38;4,38;0,03;19,5;242;72,005;2,3;System In Line;System Ok;500;101,25;02-01-2023 13:46:41
02-01-2023;13:46:47;Ballast;Running Ballast;109;23;4,43;4,39;0,02;17,9;246;71,997;2,4;System In Line;System Ok;500;103,125;02-01-2023 13:46:47
02-01-2023;13:46:52;Ballast;Running Ballast;86;1;4,42;4,44;0,02;16,9;247;72,003;2,6;System In Line;System Ok;500;104,375;02-01-2023 13:46:52
02-01-2023;13:46:58;Ballast;Running Ballast;86;0;4,45;4,46;0,01;16,2;246;71,997;2,7;System In Line;System Ok;500;103,75;02-01-2023 13:46:58
02-01-2023;13:47:03;Ballast;Running Ballast;81;0;4,44;4,41;0,01;15,7;242;71,996;2,9;System In Line;System Ok;500;101,25;02-01-2023 13:47:03
02-01-2023;13:47:09;Ballast;Running Ballast;89;0;4,43;4,4;0,02;15,2;240;72,001;3;System In Line;System Ok;500;100;02-01-2023 13:47:09
02-01-2023;13:47:14;Ballast;Running Ballast;82;0;4,4;4,4;0,02;14,8;239;72;3,1;System In Line;System Ok;500;99,37499;02-01-2023 13:47:14
02-01-2023;13:47:20;Ballast;Running Ballast;96;0;4,42;4,36;0,05;14,4;239;72,003;3,2;System In Line;System Ok;500;99,37499;02-01-2023 13:47:20
02-01-2023;13:47:25;Ballast;Running Ballast;108;0;4,39;4,36;0,06;14,1;235;72,012;3,4;System In Line;System Ok;500;96,875;02-01-2023 13:47:25
02-01-2023;13:47:31;Ballast;Running Ballast;104;0;4,41;4,36;0,05;13,7;234;71,993;3,6;System In Line;System Ok;500;96,25;02-01-2023 13:47:31
02-01-2023;13:47:36;Ballast;Running Ballast;104;0;4,41;4,33;0,06;13,4;233;71,993;3,7;System In Line;System Ok;500;95,62502;02-01-2023 13:47:36
02-01-2023;13:47:42;Ballast;Running Ballast;98;0;4,42;4,33;0,08;13,1;232;71,996;3,9;System In Line;System Ok;500;95,00002;02-01-2023 13:47:42
02-01-2023;13:47:47;Ballast;Running Ballast;97;0;4,42;4,31;0,1;12,9;231;71,992;4;System In Line;System Ok;500;94,375;02-01-2023 13:47:47
02-01-2023;13:47:53;Ballast;Running Ballast;97;0;4,43;4,34;0,11;12,7;232;71,998;4,2;System In Line;System Ok;500;94,375;02-01-2023 13:47:53
02-01-2023;13:47:58;Ballast;Running Ballast;83;0;4,46;4,32;0,11;12,6;233;71,995;4,3;System In Line;System Ok;500;95,00002;02-01-2023 13:47:58
02-01-2023;13:48:04;Ballast;Running Ballast;83;0;4,47;4,3;0,13;12,5;232;71,993;4,4;System In Line;System Ok;500;95,00002;02-01-2023 13:48:04
02-01-2023;13:48:09;Ballast;Running Ballast;81;0;4,47;4,29;0,17;12,4;233;71,997;4,6;System In Line;System Ok;500;95,62502;02-01-2023 13:48:09
02-01-2023;13:48:15;Ballast;Running Ballast;85;0;4,44;4,2;0,18;12,3;232;72,001;4,7;System In Line;System Ok;500;95,00002;02-01-2023 13:48:15
02-01-2023;13:48:20;Ballast;Running Ballast;87;0;4,45;4,2;0,21;12,2;232;71,991;4,8;System In Line;System Ok;500;95,00002;02-01-2023 13:48:20
02-01-2023;13:48:26;Ballast;Running Ballast;86;0;4,45;4,17;0,25;12,1;232;72,006;5;System In Line;System Ok;500;95,00002;02-01-2023 13:48:26
02-01-2023;13:48:31;Ballast;Running Ballast;86;0;4,45;4,15;0,27;12,1;231;72,005;5,1;System In Line;System Ok;500;94,375;02-01-2023 13:48:31
02-01-2023;13:48:37;Ballast;Running Ballast;99;0;4,4;4,04;0,3;12,1;231;72,004;5,2;System In Line;System Ok;500;94,375;02-01-2023 13:48:37
02-01-2023;13:48:42;Ballast;Filter Flushing;148;23;4,33;4,28;0,25;11,9;226;71,996;5,4;System In Line;System Ok;500;91,25;02-01-2023 13:48:42
02-01-2023;13:48:48;Ballast;Filter Flushing;129;48;4,37;4,38;0,1;11,8;230;72,002;5,6;System In Line;System Ok;500;93,75;02-01-2023 13:48:48
02-01-2023;13:48:53;Ballast;Running Ballast;122;33;4,39;4,38;0,01;11,7;232;72,004;5,8;System In Line;System Ok;500;95,00002;02-01-2023 13:48:53
02-01-2023;13:48:59;Ballast;Running Ballast;79;7;4,49;4,49;0,02;11,7;235;72,008;6;System In Line;System Ok;500;96,875;02-01-2023 13:48:59
02-01-2023;13:49:04;Ballast;Running Ballast;66;0;4,51;4,47;0,02;11,7;235;72,007;6,1;System In Line;System Ok;500;96,875;02-01-2023 13:49:04
02-01-2023;13:49:10;Ballast;Running Ballast;81;0;4,42;4,41;0,02;11,8;233;72,004;6,2;System In Line;System Ok;500;95,62502;02-01-2023 13:49:10
02-01-2023;13:49:15;Ballast;Running Ballast;91;0;4,44;4,39;0,03;12,1;233;72,006;6,3;System In Line;System Ok;500;95,62502;02-01-2023 13:49:15
02-01-2023;13:49:21;Ballast;Running Ballast;91;0;4,42;4,4;0,04;12,1;235;71,995;6,5;System In Line;System Ok;500;96,25;02-01-2023 13:49:21
02-01-2023;13:49:26;Ballast;Running Ballast;88;0;4,44;4,39;0,03;12,1;237;72,003;6,6;System In Line;System Ok;500;98,12501;02-01-2023 13:49:26
02-01-2023;13:49:32;Ballast;Running Ballast;87;0;4,42;4,42;0,02;12,1;240;71,996;6,7;System In Line;System Ok;500;99,37499;02-01-2023 13:49:32
02-01-2023;13:49:37;Ballast;Running Ballast;102;0;4,37;4,35;0,01;12,1;239;71,999;6,9;System In Line;System Ok;500;99,37499;02-01-2023 13:49:37
02-01-2023;13:49:43;Ballast;Running Ballast;115;0;4,37;4,34;0,03;12,1;237;71,996;7;System In Line;System Ok;500;98,12501;02-01-2023 13:49:43
02-01-2023;13:49:48;Ballast;Running Ballast;114;0;4,4;4,35;0,04;12;236;72,005;7,2;System In Line;System Ok;500;97,50001;02-01-2023 13:49:48
02-01-2023;13:49:54;Ballast;Running Ballast;101;0;4,41;4,37;0,04;11,8;234;71,994;7,4;System In Line;System Ok;500;96,25;02-01-2023 13:49:54
02-01-2023;13:49:59;Ballast;Running Ballast;98;0;4,42;4,37;0,05;11,7;234;71,997;7,5;System In Line;System Ok;500;96,25;02-01-2023 13:49:59
02-01-2023;13:50:05;Ballast;Running Ballast;98;0;4,38;4,37;0,06;11,6;234;72,008;7,7;System In Line;System Ok;500;96,25;02-01-2023 13:50:05
02-01-2023;13:50:10;Ballast;Running Ballast;95;0;4,41;4,35;0,05;11,6;234;72,003;7,8;System In Line;System Ok;500;96,25;02-01-2023 13:50:10
02-01-2023;13:50:16;Ballast;Running Ballast;95;0;4,43;4,3;0,07;11,5;234;71,994;8;System In Line;System Ok;500;95,62502;02-01-2023 13:50:16
02-01-2023;13:50:21;Ballast;Running Ballast;93;0;4,43;4,3;0,1;11,5;235;72,007;8,1;System In Line;System Ok;500;96,875;02-01-2023 13:50:21
02-01-2023;13:50:27;Ballast;Running Ballast;92;0;4,42;4,3;0,12;11,5;236;71,998;8,3;System In Line;System Ok;500;97,50001;02-01-2023 13:50:27
02-01-2023;13:50:32;Ballast;Running Ballast;92;0;4,42;4,28;0,13;11,4;236;72,007;8,4;System In Line;System Ok;500;97,50001;02-01-2023 13:50:32
02-01-2023;13:50:38;Ballast;Running Ballast;90;0;4,44;4,25;0,15;11,4;235;72,001;8,5;System In Line;System Ok;500;96,875;02-01-2023 13:50:38
02-01-2023;13:50:43;Ballast;Running Ballast;90;0;4,41;4,22;0,18;11,3;234;72,005;8,7;System In Line;System Ok;500;96,25;02-01-2023 13:50:43
02-01-2023;13:50:49;Ballast;Running Ballast;89;0;4,44;4,19;0,2;11,3;233;72;8,8;System In Line;System Ok;500;95,62502;02-01-2023 13:50:49
02-01-2023;13:50:54;Ballast;Running Ballast;88;0;4,41;4,17;0,23;11,3;233;72,005;9;System In Line;System Ok;500;95,62502;02-01-2023 13:50:54
02-01-2023;13:51:00;Ballast;Running Ballast;87;0;4,4;4,16;0,25;11,3;232;72,006;9,1;System In Line;System Ok;500;95,00002;02-01-2023 13:51:00
02-01-2023;13:51:05;Ballast;Running Ballast;91;0;4,41;4,09;0,27;11,2;231;72,007;9,2;System In Line;System Ok;500;95,00002;02-01-2023 13:51:05
02-01-2023;13:51:11;Ballast;Filter Flushing;92;0;4,42;4,08;0,31;11,2;231;72,004;9,4;System In Line;System Ok;500;94,375;02-01-2023 13:51:11
02-01-2023;13:51:16;Ballast;Filter Flushing;134;29;4,31;4,31;0,2;11,2;228;71,992;9,5;System In Line;System Ok;500;91,87502;02-01-2023 13:51:16
02-01-2023;13:51:22;Ballast;Running Ballast;135;47;4,33;4,31;0,05;11,2;232;72,002;9,7;System In Line;System Ok;500;95,00002;02-01-2023 13:51:22
02-01-2023;13:51:27;Ballast;Running Ballast;107;25;4,45;4,42;0,02;11,1;233;71,992;9,9;System In Line;System Ok;500;95,62502;02-01-2023 13:51:27
02-01-2023;13:51:33;Ballast;Running Ballast;76;2;4,47;4,45;0,02;11,1;233;72,007;10;System In Line;System Ok;500;95,62502;02-01-2023 13:51:33
02-01-2023;13:51:38;Ballast;Running Ballast;75;0;4,48;4,46;0,02;11,1;232;72,001;10,2;System In Line;System Ok;500;95,00002;02-01-2023 13:51:38
02-01-2023;13:51:44;Ballast;Running Ballast;76;0;4,45;4,45;0,02;11,3;232;72;10,3;System In Line;System Ok;500;95,00002;02-01-2023 13:51:44
02-01-2023;13:51:49;Ballast;Running Ballast;79;0;4,42;4,41;0,03;11,5;232;71,993;10,4;System In Line;System Ok;500;94,375;02-01-2023 13:51:49
02-01-2023;13:51:55;Ballast;Running Ballast;101;0;4,39;4,4;0,03;11,6;232;71,995;10,5;System In Line;System Ok;500;95,00002;02-01-2023 13:51:55
02-01-2023;13:52:00;Ballast;Running Ballast;99;0;4,41;4,37;0,01;11,6;233;72,003;10,7;System In Line;System Ok;500;95,62502;02-01-2023 13:52:00
02-01-2023;13:52:06;Ballast;Running Ballast;99;0;4,41;4,38;0,02;11,6;236;71,998;10,8;System In Line;System Ok;500;97,50001;02-01-2023 13:52:06
02-01-2023;13:52:11;Ballast;Running Ballast;97;0;4,41;4,37;0,03;11,6;237;72;11;System In Line;System Ok;500;98,12501;02-01-2023 13:52:11
02-01-2023;13:52:17;Ballast;Running Ballast;95;0;4,41;4,36;0,04;11,6;237;71,993;11,1;System In Line;System Ok;500;98,12501;02-01-2023 13:52:17
02-01-2023;13:52:22;Ballast;Running Ballast;95;0;4,41;4,36;0,04;11,6;234;72,007;11,3;System In Line;System Ok;500;96,875;02-01-2023 13:52:22
02-01-2023;13:52:28;Ballast;Running Ballast;94;0;4,42;4,4;0,04;11,4;232;72,009;11,4;System In Line;System Ok;500;95,00002;02-01-2023 13:52:28
02-01-2023;13:52:33;Ballast;Running Ballast;93;0;4,43;4,37;0,04;11,4;232;72,005;11,6;System In Line;System Ok;500;95,00002;02-01-2023 13:52:33
02-01-2023;13:52:39;Ballast;Running Ballast;92;0;4,42;4,37;0,04;11,3;234;71,994;11,7;System In Line;System Ok;500;95,62502;02-01-2023 13:52:39
02-01-2023;13:52:44;Ballast;Running Ballast;90;0;4,46;4,36;0,06;11,3;235;71,999;11,9;System In Line;System Ok;500;96,875;02-01-2023 13:52:44
02-01-2023;13:52:50;Ballast;Running Ballast;91;0;4,43;4,37;0,08;11,3;236;71,999;12;System In Line;System Ok;500;97,50001;02-01-2023 13:52:50
02-01-2023;13:52:55;Ballast;Running Ballast;91;0;4,43;4,3;0,09;11,2;235;72,005;12,1;System In Line;System Ok;500;96,875;02-01-2023 13:52:55
02-01-2023;13:53:01;Ballast;Running Ballast;89;0;4,45;4,29;0,11;11,2;234;72,005;12,3;System In Line;System Ok;500;96,25;02-01-2023 13:53:01
02-01-2023;13:53:06;Ballast;Running Ballast;89;0;4,44;4,31;0,14;11,2;233;72,003;12,4;System In Line;System Ok;500;95,62502;02-01-2023 13:53:06
02-01-2023;13:53:12;Ballast;Running Ballast;87;0;4,45;4,3;0,15;11,2;232;71,994;12,5;System In Line;System Ok;500;95,00002;02-01-2023 13:53:12
02-01-2023;13:53:17;Ballast;Running Ballast;106;0;4,42;4,19;0,16;11,1;230;72,004;12,7;System In Line;System Ok;500;93,75;02-01-2023 13:53:17
02-01-2023;13:53:23;Ballast;Running Ballast;106;0;4,4;4,17;0,2;11,1;229;72,005;12,8;System In Line;System Ok;500;93,12502;02-01-2023 13:53:23
02-01-2023;13:53:28;Ballast;Running Ballast;103;0;4,42;4,15;0,25;11,1;229;72,009;13;System In Line;System Ok;500;93,12502;02-01-2023 13:53:28
02-01-2023;13:53:34;Ballast;Running Ballast;103;0;4,41;4,11;0,27;11;229;72,005;13,2;System In Line;System Ok;500;93,12502;02-01-2023 13:53:34
02-01-2023;13:53:39;Ballast;Filter Flushing;91;0;4,42;4,07;0,31;11;230;72,004;13,3;System In Line;System Ok;500;93,75;02-01-2023 13:53:39
02-01-2023;13:53:45;Ballast;Filter Flushing;95;25;4,42;4,02;0,35;10,9;230;71,994;13,4;System In Line;System Ok;500;93,75;02-01-2023 13:53:45
02-01-2023;13:53:50;Ballast;Filter Flushing;102;49;4,39;3,99;0,39;10,9;228;71,999;13,6;System In Line;System Ok;500;92,5;02-01-2023 13:53:50
02-01-2023;13:53:56;Ballast;Filter Flushing;100;50;4,43;3,92;0,44;10,9;228;72;13,8;System In Line;System Ok;500;92,5;02-01-2023 13:53:56
02-01-2023;13:54:01;Ballast;Filter Flushing;97;50;4,43;3,88;0,5;10,9;228;72;13,9;System In Line;System In Alarm;500;92,5;02-01-2023 13:54:01
02-01-2023;13:54:07;Ballast;Filter Flushing;94;50;4,42;3,85;0,55;10,8;229;72,005;14;System In Line;System In Alarm;500;93,12502;02-01-2023 13:54:07
02-01-2023;13:54:12;Ballast;Filter Flushing;92;50;4,46;3,8;0,6;10,8;229;72;14,2;System In Line;System In Alarm;500;92,5;02-01-2023 13:54:12
02-01-2023;13:54:18;Ballast;Filter Flushing;89;50;4,45;3,71;0,65;10,8;228;71,996;14,3;System In Line;System In Alarm;500;92,5;02-01-2023 13:54:18
02-01-2023;13:54:41;Ballast;Shutting Down;0;0;4,04;3,95;0,13;11;190;0;14,3;System In Line;System In Alarm;500;68,74999;02-01-2023 13:54:41
02-01-2023;13:54:47;Ballast;Open Recirculation Valves;0;0;0,34;0,32;0,05;11,4;5;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:54:47
02-01-2023;13:54:52;Ballast;Recirculation;0;18;0,03;0,02;0,02;11,7;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:54:52
02-01-2023;13:54:58;Ballast;Recirculation;0;25;0,03;0,02;0;12,1;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:54:58
02-01-2023;13:55:03;Ballast;Recirculation;0;25;0,05;0,04;0,01;12,9;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:55:03
02-01-2023;13:55:09;Ballast;Recirculation;0;25;0,06;0,06;0,01;13,1;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:55:09
02-01-2023;13:55:14;Ballast;Recirculation;0;25;0,08;0,07;0,01;13,2;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:55:14
02-01-2023;13:55:20;Ballast;Recirculation;0;25;0,1;0,09;0,01;13,2;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:55:20
02-01-2023;13:55:25;Ballast;Recirculation;0;25;0,11;0,1;0,01;13,2;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:55:25
02-01-2023;13:55:31;Ballast;Recirculation;0;25;0,12;0,11;0,01;13,2;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:55:31
02-01-2023;13:55:36;Ballast;Recirculation;0;25;0,13;0,12;0;13,1;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:55:36
02-01-2023;13:55:42;Ballast;Recirculation;0;25;0,13;0,13;0;13,1;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:55:42
02-01-2023;13:55:47;Ballast;Recirculation;0;25;0,14;0,13;0,01;13;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:55:47
02-01-2023;13:55:53;Ballast;Recirculation;0;25;0,15;0,14;0;12,9;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:55:53
02-01-2023;13:55:58;Ballast;Recirculation;0;25;0,15;0,15;0;12,9;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:55:58
02-01-2023;13:56:04;Ballast;Recirculation;0;25;0,15;0,15;0;12,8;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:56:04
02-01-2023;13:56:09;Ballast;Recirculation;0;25;0,16;0,15;0;12,8;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:56:09
02-01-2023;13:56:15;Ballast;Recirculation;0;25;0,16;0,15;0,01;12,7;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:56:15
02-01-2023;13:56:20;Ballast;Recirculation;0;25;0,16;0,16;0;12,7;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:56:20
02-01-2023;13:56:26;Ballast;Recirculation;0;25;0,17;0,16;0;12,7;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:56:26
02-01-2023;13:56:31;Ballast;Recirculation;0;25;0,17;0,17;0;12,6;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:56:31
02-01-2023;13:56:37;Ballast;Recirculation;0;25;0,18;0,17;0;12,6;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:56:37
02-01-2023;13:56:42;Ballast;Recirculation;0;25;0,18;0,18;0;12,6;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:56:42
02-01-2023;13:56:48;Ballast;Recirculation;0;25;0,18;0,18;0;12,5;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 13:56:48
02-01-2023;14:01:49;Ballast;System not Ready;0;0;0,18;0,17;0,01;13,3;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 14:01:49
02-01-2023;14:06:49;Ballast;System not Ready;0;0;0,19;0,17;0,02;13,3;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 14:06:49
02-01-2023;14:11:49;Ballast;System not Ready;0;0;0,19;0,18;0,01;13,4;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 14:11:49
02-01-2023;14:16:50;Ballast;System not Ready;0;0;0,19;0,18;0,01;13,5;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 14:16:50
02-01-2023;14:21:50;Ballast;System not Ready;0;0;0,19;0,18;0,01;13,6;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 14:21:50
02-01-2023;14:26:51;Ballast;System not Ready;0;0;0,2;0,18;0,02;13,7;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 14:26:51
02-01-2023;14:31:51;Ballast;System not Ready;0;0;0,2;0,19;0,01;13,7;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 14:31:51
02-01-2023;14:36:52;Cleaning In Place;System not Ready;0;0;0,2;0,19;0,01;13,8;1;0;14,3;System In Line;System In Alarm;500;35;02-01-2023 14:36:52
02-01-2023;14:39:56;Cleaning In Place;Open Recirculation Valves;0;0;0,21;0,2;0,01;13,9;1;0;14,3;System In Line;System Ok;500;35;02-01-2023 14:39:56
02-01-2023;14:40:02;Cleaning In Place;Open Recirculation Valves;0;0;0,16;0,14;0,01;13,9;1;0;14,3;System In Line;System Ok;500;35;02-01-2023 14:40:02
02-01-2023;14:40:07;Cleaning In Place;Filling from CIP System;0;0;0;-0,01;0,01;13,9;1;0;14,3;System In Line;System Ok;500;35;02-01-2023 14:40:07
02-01-2023;14:40:13;Cleaning In Place;Filling from CIP System;0;0;0;-0,01;0,01;13,9;1;0;14,3;System In Line;System Ok;500;35;02-01-2023 14:40:13
